# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_slender_descent
# Exported by: Kopa King
setting:	replacespawns 0
ttt_random_ammo	6687.000000 -10971.099609 -199.000000	0.000 345.000 0.000
ttt_random_ammo	6681.910156 -11028.799805 -199.000000	0.000 345.000 0.000
ttt_random_ammo	6644.620117 -10967.000000 -199.000000	0.000 345.000 0.000
ttt_random_ammo	6638.370117 -11021.200195 -199.000000	0.000 345.000 0.000
ttt_random_ammo	6614.779785 -11140.200195 -199.000000	0.000 345.000 0.000
ttt_random_ammo	6649.609863 -11102.900391 -199.000000	0.000 345.000 0.000
ttt_random_ammo	6661.049805 -11071.799805 -199.000000	0.000 345.000 0.000
ttt_random_ammo	7978.680176 -9572.980469 1.000600	0.000 156.000 0.000
ttt_random_ammo	7978.390137 -9637.719727 1.000600	0.000 274.000 0.000
ttt_random_ammo	7971.049805 -9711.740234 1.000600	0.000 265.000 0.000
ttt_random_ammo	8366.379883 -10419.900391 33.000599	0.000 257.000 0.000
ttt_random_ammo	8267.860352 -10418.000000 33.000599	0.000 275.000 0.000
ttt_random_ammo	8185.160156 -10417.900391 33.000599	0.000 228.000 0.000
ttt_random_ammo	8084.009766 -10410.099609 33.000599	0.000 181.000 0.000
ttt_random_ammo	7973.569824 -10410.799805 33.000599	0.000 176.000 0.000
ttt_random_ammo	6905.359863 -10960.500000 -254.998993	0.000 101.000 0.000
ttt_random_ammo	6941.359863 -10936.000000 -254.998993	0.000 280.000 0.000
ttt_random_ammo	6943.169922 -10995.900391 -254.998993	0.000 5.000 0.000
ttt_random_ammo	6920.270020 -10068.200195 -254.998993	0.000 347.000 0.000
ttt_random_ammo	7280.250000 -10064.400391 -254.998993	0.000 230.000 0.000
ttt_random_ammo	6909.910156 -10692.200195 -254.998993	0.000 181.000 0.000
ttt_random_ammo	7230.029785 -10760.799805 -254.998993	0.000 62.000 0.000
ttt_random_ammo	7045.000000 -9754.059570 -232.000000	0.000 342.000 0.000
ttt_random_ammo	7090.000000 -9788.000000 -231.000000	0.000 329.000 0.000
ttt_random_ammo	7093.000000 -9825.000000 -232.000000	0.000 342.000 0.000
ttt_random_ammo	7040.000000 -9820.000000 -232.000000	0.000 342.000 0.000
ttt_random_ammo	7074.000000 -8554.000000 288.627991	0.000 0.000 0.000
ttt_random_ammo	7074.000000 -8644.000000 288.627991	0.000 0.000 0.000
ttt_random_ammo	7367.000000 -7937.000000 288.627991	0.000 0.000 0.000
ttt_random_ammo	7576.000000 -7969.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7650.000000 -7970.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7718.000000 -7969.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7775.000000 -7967.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7773.000000 -7899.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7716.000000 -7899.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7643.000000 -7900.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	7583.000000 -7899.000000 318.000000	0.000 0.000 0.000
ttt_random_ammo	6419.700195 -9438.000000 53.000000	0.000 0.000 0.000
ttt_random_ammo	6410.500000 -9461.410156 53.000000	0.000 0.000 0.000
ttt_random_ammo	6403.200195 -9496.330078 53.000000	0.000 0.000 0.000
ttt_random_ammo	6395.799805 -9531.849609 53.000000	0.000 0.000 0.000
ttt_random_ammo	6396.680176 -9591.559570 53.000000	0.000 0.000 0.000
ttt_random_ammo	6400.870117 -9641.219727 53.000000	0.000 0.000 0.000
ttt_random_ammo	6421.000000 -9730.620117 53.000000	0.000 0.000 0.000
ttt_random_ammo	6389.240234 -9563.570313 53.000000	0.000 0.000 0.000
ttt_random_ammo	6649.352539 -8760.661133 -255.606949	0.704 0.007 0.803
ttt_random_ammo	6650.035156 -8785.351563 -255.688004	0.048 0.000 -0.037
ttt_random_ammo	6652.083496 -8693.656250 -255.648804	0.053 0.000 -0.011
ttt_random_ammo	6652.561035 -8717.463867 -255.580414	1.519 0.036 1.828
ttt_random_ammo	5988.471680 -8681.719727 -255.600204	-0.542 -0.004 0.605
ttt_random_ammo	6026.687988 -8676.370117 -255.664032	-0.047 -0.000 -0.027
ttt_random_ammo	5937.558594 -8712.043945 -255.554810	-1.581 -0.042 1.912
ttt_random_ammo	5948.231934 -8769.189453 -255.635376	-0.072 -0.000 0.019
ttt_random_ammo	5945.901367 -8995.424805 -255.642487	0.060 -0.000 -0.001
ttt_random_ammo	5946.978516 -8921.293945 -255.605042	1.430 0.024 1.686
ttt_random_ammo	6075.941406 -9339.938477 -253.285522	-1.113 7.193 90.002
ttt_random_ammo	8256.179688 -7778.020996 256.383942	0.245 0.001 0.239
ttt_random_ammo	8380.757813 -7775.504395 256.412079	1.693 0.034 2.041
ttt_random_ammo	8389.695313 -7774.243164 256.357513	0.059 0.000 0.000
ttt_random_ammo	8266.376953 -7774.840820 256.335236	0.046 0.000 -0.027
ttt_random_ammo	6309.862793 -9525.223633 -255.560272	1.152 -0.029 -1.394
ttt_random_ammo	6310.076172 -9535.185547 -255.655426	0.048 0.000 -0.019
ttt_random_ammo	6303.056152 -9641.812500 -255.640457	0.063 0.000 0.006
ttt_random_ammo	6304.502441 -9630.714844 -255.638458	0.066 0.000 0.011
ttt_random_ammo	5837.200684 -9870.327148 -95.682556	0.047 0.000 -0.035
ttt_random_ammo	5833.751465 -9855.489258 -95.636505	0.071 0.000 0.018
weapon_zm_rifle	6198.424316 -8994.922852 -256.864319	3.629 12.634 65.621
weapon_zm_rifle	6199.235840 -9016.631836 -256.860870	3.619 12.633 65.625
weapon_zm_mac10	7614.018066 -9022.960938 417.273804	-0.030 -50.555 -88.949
weapon_zm_mac10	7521.354980 -8998.391602 417.273468	-0.022 -50.555 -88.953
weapon_zm_pistol	6532.600098 -9973.615234 0.939918	0.494 -53.724 -89.462
weapon_zm_shotgun	7185.558594 -9192.701172 257.091583	-0.339 -8.732 -84.085
weapon_ttt_famas	6194.014648 -8682.944336 -254.817047	0.000 16.035 90.000
weapon_ttt_famas	8509.727539 -9513.083984 1.182944	0.000 16.038 90.000
weapon_ttt_famas	8154.393066 -9527.726563 1.216418	-0.033 15.819 90.339
weapon_ttt_famas	6162.631836 -9314.687500 1.182945	0.000 16.037 90.000
weapon_ttt_famas	6164.852539 -9418.267578 1.073381	-0.097 12.414 89.033
weapon_ttt_famas	6165.065430 -9527.898438 1.257269	-0.067 13.400 90.770
weapon_zm_revolver	6372.419434 -8692.376953 -255.029495	1.900 -18.795 -85.968
weapon_zm_revolver	7384.194336 -8122.762207 256.990845	2.487 -26.313 -86.616
weapon_zm_revolver	7901.060547 -8720.827148 416.970642	2.020 -18.723 -85.761
weapon_zm_revolver	6924.185547 -9042.499023 0.970673	2.048 -18.713 -85.711
weapon_zm_revolver	6922.171387 -9022.373047 0.970713	2.085 -18.692 -85.648
weapon_zm_revolver	6923.806152 -8996.099609 0.970563	1.952 -18.760 -85.879
weapon_zm_revolver	6923.781250 -8966.108398 0.970628	2.008 -18.733 -85.781
weapon_zm_revolver	6924.160156 -8932.193359 0.970563	1.952 -18.760 -85.879
weapon_zm_revolver	6925.401855 -8897.007813 0.970661	2.038 -18.713 -85.729
