# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_desperados_2_e6
# Exported by: Razor  武士
setting:	replacespawns 1
ttt_random_weapon	3766.984863 -3935.043457 241.164017	1.728 5.343 -92.970
ttt_random_weapon	3758.568359 -3880.942871 241.200043	1.558 5.345 -93.343
ttt_random_weapon	3748.801514 -3809.937012 241.197830	1.569 5.345 -93.320
ttt_random_weapon	3849.169922 -4012.522461 425.179993	1.653 5.346 -93.137
ttt_random_weapon	3165.853027 -2865.783447 -46.799973	1.559 5.345 -93.343
ttt_random_weapon	3173.843750 -2831.203125 -46.798546	1.552 5.345 -93.358
ttt_random_weapon	3112.186279 -2819.234375 17.229351	1.544 5.771 -93.356
ttt_random_weapon	3145.223633 -2631.505371 81.234222	1.489 5.761 -93.482
ttt_random_weapon	3201.584961 -2632.839600 81.225998	1.582 5.919 -93.269
ttt_random_weapon	3545.503418 -2955.929932 49.231968	1.514 5.914 -93.424
ttt_random_weapon	3497.521240 -2956.670654 49.225643	1.586 5.919 -93.259
ttt_random_weapon	2465.623779 -2103.718018 186.375046	4.465 -6.362 94.274
ttt_random_weapon	2497.122559 -2108.826172 184.512192	3.156 -17.061 92.967
ttt_random_weapon	2516.380127 -2084.644531 187.904297	0.526 -3.365 100.661
ttt_random_weapon	2536.323486 -2113.363037 180.027756	7.305 -20.302 -87.148
ttt_random_weapon	2444.053223 -2397.817139 207.143982	0.712 37.770 -92.381
ttt_random_weapon	2435.313721 -2436.282227 211.352661	2.164 38.558 -106.952
ttt_random_weapon	2435.140137 -2435.965332 241.942596	5.993 62.128 -88.052
ttt_random_weapon	1448.660889 -2652.753906 241.226212	1.579 5.775 -93.275
ttt_random_weapon	1369.290527 -2656.240723 329.223663	1.607 5.785 -93.210
ttt_random_weapon	1381.645020 -2615.347656 329.235718	1.471 5.763 -93.521
ttt_random_weapon	1464.167236 -2574.890869 197.190659	8.536 2.635 -101.998
ttt_random_weapon	1457.402588 -2596.480713 202.005234	6.213 5.412 75.842
ttt_random_weapon	1366.935791 -2368.742188 855.433533	1.567 -32.541 89.634
ttt_random_weapon	1427.778320 -2384.173584 845.207886	2.294 -11.038 -87.448
ttt_random_weapon	1521.789185 -2378.059814 846.393372	-0.198 -12.234 90.642
ttt_random_weapon	1514.317871 -2443.268555 838.477539	3.946 -20.482 -87.640
ttt_random_weapon	1417.876587 -2468.209961 844.166199	-0.309 -12.965 91.058
ttt_random_weapon	1360.438965 -2466.420898 844.367126	-0.195 -13.740 90.973
ttt_random_weapon	1393.711426 -2580.485840 641.220947	1.640 5.779 -93.136
ttt_random_weapon	1456.010742 -2609.917725 641.235718	1.468 5.907 -93.529
ttt_random_weapon	1402.701294 -2396.098877 705.220398	1.646 5.752 -93.122
ttt_random_weapon	1474.776489 -2409.808350 705.228577	1.548 5.890 -93.346
ttt_random_weapon	1399.004883 -2453.760742 705.229919	1.532 5.888 -93.383
ttt_random_weapon	1457.621704 -2457.046143 705.226257	1.578 5.747 -93.278
ttt_random_weapon	2394.436768 -1962.758667 753.191040	1.597 5.347 -93.251
ttt_random_weapon	2505.623047 -1970.302124 753.204041	1.537 5.345 -93.385
ttt_random_weapon	2372.877441 -2044.201660 609.191345	1.615 5.278 -93.256
ttt_random_weapon	2365.235840 -2137.130859 609.157776	1.779 5.265 -92.921
ttt_random_weapon	2518.743652 -2212.893066 481.632690	1.697 4.186 -93.004
ttt_random_weapon	2472.218994 -2214.636963 481.634155	1.681 4.186 -93.042
ttt_random_weapon	3397.699707 -2077.380615 465.227417	1.565 5.751 -93.307
ttt_random_weapon	3396.890869 -2116.625977 465.238464	1.439 5.874 -93.596
ttt_random_weapon	3375.834961 -2444.119141 312.959595	1.255 4.411 -93.476
ttt_random_weapon	3332.005371 -2440.689453 312.961945	1.712 4.203 -92.999
ttt_random_weapon	3270.279053 -2774.432129 614.210632	3.629 8.651 -100.890
ttt_random_weapon	3271.769531 -2789.735352 616.304321	3.269 2.948 -100.561
ttt_random_weapon	3307.239502 -1921.055420 609.188538	1.610 5.348 -93.225
ttt_random_weapon	3298.617920 -1997.255493 609.210449	1.520 5.278 -93.452
ttt_random_weapon	2811.239990 -1636.683716 645.248108	1.332 4.778 -93.841
ttt_random_weapon	2810.229248 -1611.631958 645.248108	1.332 4.761 -93.841
ttt_random_weapon	2809.302490 -1584.573608 645.248108	1.332 4.702 -93.841
ttt_random_weapon	1740.916748 -1931.798462 1209.186523	1.618 5.347 -93.205
ttt_random_weapon	1743.781494 -1817.889648 1209.190308	1.601 5.347 -93.243
ttt_random_weapon	1788.818848 -1708.367554 1209.169189	1.722 5.264 -93.037
ttt_random_weapon	1863.121948 -1643.179932 1209.192017	1.593 5.347 -93.260
ttt_random_weapon	1986.293823 -1611.848633 1209.185547	1.622 5.347 -93.196
ttt_random_weapon	2082.001465 -1633.178101 1209.211182	1.748 6.088 -92.889
ttt_random_weapon	2172.216553 -1701.201172 1209.189819	1.620 5.265 -93.247
ttt_random_weapon	2216.759277 -1793.228638 1209.199463	1.572 5.265 -93.345
ttt_random_weapon	2228.185059 -1904.329468 1209.177979	1.680 5.278 -93.118
ttt_random_weapon	2182.407715 -2013.513794 1209.178589	1.654 5.348 -93.124
ttt_random_weapon	2092.801758 -2098.185303 1209.179199	1.672 5.265 -93.139
ttt_random_weapon	1962.965698 -2112.793213 1209.187500	1.613 5.347 -93.215
ttt_random_weapon	1861.820801 -2066.457520 1209.200439	1.553 5.346 -93.349
ttt_random_weapon	1793.000488 -1994.761230 1209.187500	1.613 5.347 -93.215
ttt_random_weapon	3166.560791 -1168.619873 1095.697266	-9.989 -5.387 -4.744
ttt_random_weapon	3095.093506 -1160.634277 1089.238037	1.446 4.061 -93.579
ttt_random_weapon	2571.963623 -1093.075317 888.056152	11.114 10.785 -105.254
ttt_random_weapon	2610.659912 -1115.593384 889.777161	7.345 16.354 74.134
ttt_random_weapon	2501.311523 -4823.224609 9.239655	1.427 5.895 -93.623
ttt_random_weapon	2508.045410 -4788.754395 9.238577	1.439 5.899 -93.595
ttt_random_weapon	2536.359131 -4161.852539 5.235992	1.469 5.906 -93.528
ttt_random_weapon	2498.303467 -4160.451172 5.229635	1.541 5.918 -93.363
ttt_random_weapon	2472.988281 -4134.227051 5.230185	1.534 5.917 -93.377
ttt_random_weapon	2541.375732 -4130.261230 5.232459	1.509 5.913 -93.436
ttt_random_weapon	2486.964111 -4249.406250 5.231970	1.514 5.765 -93.424
ttt_random_weapon	2518.079346 -4266.147461 5.227259	1.568 5.919 -93.302
ttt_random_weapon	2544.085693 -4256.158203 5.234024	1.491 5.911 -93.477
ttt_random_weapon	1692.425049 -4372.793457 97.189560	1.608 5.346 -93.235
ttt_random_weapon	1755.283813 -4400.546875 97.201416	1.552 5.345 -93.358
ttt_random_weapon	1823.131836 -3853.657959 11.533047	1.603 -0.507 -95.401
ttt_random_weapon	1820.718018 -3814.991943 11.499396	1.382 -8.132 -94.140
ttt_random_weapon	1821.226929 -3773.675781 11.521479	1.524 -0.499 -94.942
ttt_random_weapon	2304.297119 -2606.721436 213.729904	1.318 4.066 -93.821
ttt_random_weapon	2256.096191 -2620.819092 213.712723	1.256 3.502 -94.287
ttt_random_weapon	2552.725342 -2823.717285 235.906570	1.780 4.177 -92.814
ttt_random_weapon	2545.940918 -2796.682861 235.911575	1.723 4.169 -92.945
ttt_random_weapon	2530.252686 -2744.698242 177.167801	1.711 5.347 -93.009
ttt_random_weapon	2246.294922 -2853.931885 218.109482	1.726 4.894 -92.938
ttt_random_weapon	2214.082764 -2855.009521 218.107254	1.752 4.897 -92.880
ttt_random_weapon	2253.875977 -2853.334717 258.249634	1.259 5.313 -93.498
ttt_random_weapon	2211.276611 -2853.844971 258.263580	1.814 5.392 -92.738
ttt_random_weapon	2284.447754 -2343.277344 360.218628	1.333 3.887 -93.840
ttt_random_weapon	2282.284180 -2383.134033 361.559143	1.337 5.299 -93.832
ttt_random_weapon	2574.891602 -2114.558838 321.242493	1.395 4.753 -93.696
ttt_random_weapon	2616.099365 -2122.577881 321.244904	1.365 4.738 -93.765
ttt_random_weapon	3034.270996 -5173.316895 97.229202	1.546 5.811 -93.352
ttt_random_weapon	2925.465576 -5168.123047 97.210480	1.399 5.745 -93.277
ttt_random_ammo	1708.796997 -5134.216797 96.376930	-0.705 0.004 -0.916
ttt_random_ammo	1746.211914 -5124.753906 96.320236	0.019 0.000 -0.066
ttt_random_ammo	1806.462646 -5144.112305 96.375175	-0.288 -0.003 0.231
ttt_random_ammo	1780.793213 -5138.633789 96.364319	-0.318 0.001 -0.452
ttt_random_ammo	1970.301025 -4980.516113 96.427933	-1.429 -0.035 1.714
ttt_random_ammo	1946.904541 -4991.453125 96.435211	-1.288 -0.028 1.546
ttt_random_ammo	1970.098755 -5045.274902 96.371651	-0.509 0.002 -0.681
ttt_random_ammo	1946.713013 -5044.467773 96.428261	-1.218 0.024 -1.609
ttt_random_ammo	1747.132446 -5122.681152 -47.531929	-0.492 0.015 -0.650
ttt_random_ammo	1766.839722 -5112.450195 -47.631474	0.381 -0.002 -0.400
ttt_random_ammo	1769.532349 -4972.278320 -47.661564	-0.064 -0.000 -0.002
ttt_random_ammo	1781.161743 -4999.292969 -47.635059	0.133 0.000 0.096
ttt_random_ammo	3476.416504 -4926.626953 96.363762	0.298 0.001 0.296
ttt_random_ammo	3438.003174 -4929.776367 96.360275	0.233 0.001 0.215
ttt_random_ammo	3416.566406 -4932.187500 96.376289	1.617 0.030 1.905
ttt_random_ammo	3479.351807 -4948.797363 96.363747	0.300 0.001 0.298
ttt_random_ammo	3457.238770 -4955.166504 96.350563	0.133 0.000 0.089
ttt_random_ammo	3410.158447 -4953.302246 96.319962	0.057 0.000 -0.019
ttt_random_ammo	3510.497314 -4617.593262 -47.672321	0.059 0.000 -0.013
ttt_random_ammo	3508.991455 -4587.147461 -47.682678	0.053 0.000 -0.025
ttt_random_ammo	3547.882324 -4828.757813 -47.603279	-0.541 -0.002 0.708
ttt_random_ammo	3549.090332 -4799.460938 -47.590611	-1.145 -0.012 1.436
ttt_random_ammo	3523.071533 -4829.015137 -47.589802	1.275 0.025 1.526
ttt_random_ammo	3524.747559 -4802.210938 -47.648518	0.012 -0.000 0.058
ttt_random_ammo	3552.033691 -4676.382813 -47.622356	1.112 0.015 1.292
ttt_random_ammo	3539.541992 -4675.110840 -47.584644	-1.350 -0.022 1.590
ttt_random_ammo	3518.864502 -4677.906738 -47.643726	-0.057 -0.000 -0.001
ttt_random_ammo	3499.610107 -4678.900879 -47.647263	0.127 0.000 0.082
ttt_random_ammo	3331.737793 -4679.714355 -14.179832	0.008 -4.905 0.000
ttt_random_ammo	3330.650879 -4697.000000 -13.878059	-0.001 -6.455 0.002
ttt_random_ammo	3357.318115 -4685.118652 -12.904531	-0.003 -4.156 0.006
ttt_random_ammo	3358.884277 -4697.417480 -13.559878	-0.017 -8.304 0.026
ttt_random_ammo	3388.134277 -4681.594727 -14.524903	1.270 -0.064 1.551
ttt_random_ammo	3388.152832 -4696.417969 -14.884146	-0.538 -0.754 -0.712
ttt_random_ammo	3012.216553 -4253.739258 96.344154	0.100 0.000 0.045
ttt_random_ammo	3045.543701 -4246.858398 96.372200	0.678 0.006 0.762
ttt_random_ammo	3060.927490 -4221.326172 96.373245	0.779 0.008 0.886
ttt_random_ammo	3065.995361 -4199.517090 96.431396	0.857 0.021 1.015
ttt_random_ammo	3068.078369 -4181.544434 96.322563	0.059 0.000 -0.016
ttt_random_ammo	3071.389160 -4162.079590 96.332588	0.070 0.000 0.003
ttt_random_ammo	3102.565918 -4158.754883 96.363739	0.301 0.001 0.300
ttt_random_ammo	3094.263672 -4188.214844 96.325134	0.061 0.000 -0.012
ttt_random_ammo	3092.085693 -4209.323730 96.344154	0.100 0.000 0.045
ttt_random_ammo	3083.791748 -4241.105957 96.352615	0.147 0.000 0.106
ttt_random_ammo	3531.953125 -4091.061035 96.375992	1.527 0.027 1.796
ttt_random_ammo	3529.966064 -4109.841797 96.322563	0.059 0.000 -0.016
ttt_random_ammo	3505.251221 -4092.532471 96.362022	0.267 0.001 0.257
ttt_random_ammo	3503.235352 -4108.182617 96.346336	0.110 0.000 0.058
ttt_random_ammo	3776.912354 -3758.690430 240.418427	1.161 0.026 1.395
ttt_random_ammo	3746.339111 -3766.625732 240.412537	1.326 0.029 1.604
ttt_random_ammo	3778.490723 -3789.621582 240.412537	1.326 0.029 1.604
ttt_random_ammo	3743.573730 -3792.123779 240.317291	0.055 0.000 -0.023
ttt_random_ammo	3751.393555 -3836.703613 240.339600	0.083 0.000 0.023
ttt_random_ammo	3780.312256 -3834.378418 240.327637	0.063 0.000 -0.009
ttt_random_ammo	3850.362549 -3985.897217 424.360382	0.288 0.001 0.261
ttt_random_ammo	3832.059814 -3966.270752 424.328156	0.081 0.000 -0.011
ttt_random_ammo	3845.984131 -3932.404541 424.330597	0.084 0.000 -0.005
ttt_random_ammo	3834.996094 -3917.139648 424.405487	1.309 0.027 1.559
ttt_random_ammo	3215.978516 -2870.967529 -47.659348	-0.047 -0.000 -0.022
ttt_random_ammo	3220.927734 -2844.936279 -47.672325	0.059 0.000 -0.013
ttt_random_ammo	3088.458008 -2840.510010 16.337719	0.036 -0.000 0.037
ttt_random_ammo	3111.892578 -2837.474609 16.330412	0.039 -0.000 0.037
ttt_random_ammo	3089.344971 -2732.528320 80.335037	0.073 0.000 0.006
ttt_random_ammo	3089.330566 -2691.921875 80.397545	1.423 0.030 1.699
ttt_random_ammo	3083.499512 -2635.362793 80.467819	0.416 0.016 0.500
ttt_random_ammo	3152.429199 -2674.365234 80.356636	0.176 0.001 0.143
ttt_random_ammo	3150.799805 -2696.266113 80.365555	0.321 0.002 0.323
ttt_random_ammo	3549.118408 -2924.285645 48.395554	-0.218 -0.000 0.317
ttt_random_ammo	3512.231689 -2913.343994 48.457310	-1.161 -0.026 1.449
ttt_random_ammo	3545.467773 -2898.769287 48.460690	-1.097 -0.025 1.373
ttt_random_ammo	3508.539795 -2891.997803 48.355690	0.023 -0.000 0.043
ttt_random_ammo	2509.922363 -2033.073120 191.218536	0.236 -0.347 7.469
ttt_random_ammo	2547.937744 -2048.226807 191.866714	-10.207 5.022 2.328
ttt_random_ammo	2473.353516 -2034.098877 192.281952	-2.935 0.275 6.687
ttt_random_ammo	2478.382568 -2061.554199 190.267181	-0.057 0.571 8.591
ttt_random_ammo	2443.118896 -2071.320068 188.972427	2.748 -0.144 0.410
ttt_random_ammo	2318.523682 -2388.445801 234.361267	-0.005 0.000 -0.075
ttt_random_ammo	2280.196533 -2382.393799 234.355164	0.010 0.000 -0.059
ttt_random_ammo	2232.902344 -2381.018311 234.378525	-0.115 0.000 -0.199
ttt_random_ammo	2270.828369 -2382.700684 202.339691	-0.072 0.000 -0.145
ttt_random_ammo	2228.478760 -2382.593506 202.265213	0.046 0.000 -0.041
ttt_random_ammo	1449.663818 -2672.617432 240.376129	0.620 0.005 0.692
ttt_random_ammo	1477.184937 -2667.837646 240.325195	0.056 0.000 -0.019
ttt_random_ammo	1362.955444 -2581.044678 328.346985	0.097 0.000 0.018
ttt_random_ammo	1391.460815 -2571.532471 328.344971	0.070 -0.000 0.016
ttt_random_ammo	1371.542725 -2539.037354 328.344788	0.092 0.000 0.011
ttt_random_ammo	1393.328003 -2545.416504 328.430908	0.949 0.023 1.119
ttt_random_ammo	1465.561646 -2586.335938 200.381897	77.818 -132.836 145.740
ttt_random_ammo	1451.489746 -2584.516602 201.857986	9.093 -5.238 -86.369
ttt_random_ammo	1552.193848 -2288.032715 855.357727	0.029 -0.037 7.684
ttt_random_ammo	1554.274048 -2335.977051 849.906006	0.031 -0.043 7.777
ttt_random_ammo	1554.249878 -2383.523438 844.505127	0.029 -0.037 7.720
ttt_random_ammo	1549.033569 -2429.934082 847.200195	0.060 -0.152 8.554
ttt_random_ammo	1545.537842 -2462.778564 843.482727	0.042 -0.070 8.157
ttt_random_ammo	1474.334961 -2374.884766 845.472900	0.041 -0.073 8.085
ttt_random_ammo	1478.983276 -2433.211670 846.877319	0.018 -0.023 7.234
ttt_random_ammo	1469.432007 -2503.400146 833.098145	4.554 -41.061 -85.681
ttt_random_ammo	1494.689697 -2440.748291 704.372192	0.260 0.001 0.233
ttt_random_ammo	1500.615234 -2494.734619 704.395142	1.431 -0.030 -1.677
ttt_random_ammo	1457.461670 -2495.677490 704.330811	0.069 -0.000 0.026
ttt_random_ammo	1407.807861 -2496.123291 704.370544	0.231 0.001 0.198
ttt_random_ammo	1379.383911 -2496.868164 704.411316	-1.559 0.023 -1.834
ttt_random_ammo	2462.952393 -1983.888184 752.342651	0.079 -0.000 0.005
ttt_random_ammo	2455.674561 -1948.286865 752.417786	1.249 -0.028 -1.486
ttt_random_ammo	2436.211426 -1976.970215 752.335632	0.071 -0.000 0.019
ttt_random_ammo	2434.811768 -1925.403931 752.342651	0.079 -0.000 0.005
ttt_random_ammo	2305.125732 -2101.091064 608.365112	0.179 0.000 0.133
ttt_random_ammo	2339.905518 -2097.953369 608.382996	1.087 0.014 1.248
ttt_random_ammo	2583.445801 -2213.633057 464.342438	0.088 0.000 0.007
ttt_random_ammo	2587.011230 -2234.876709 464.351196	0.115 0.000 0.046
ttt_random_ammo	2727.218018 -2210.616699 464.357269	0.151 0.000 0.093
ttt_random_ammo	2728.164307 -2233.150146 464.371216	0.381 0.002 0.382
ttt_random_ammo	2412.695557 -2207.601318 464.436615	-1.482 -0.037 1.785
ttt_random_ammo	2371.885254 -2211.562744 464.328247	0.065 0.000 -0.030
ttt_random_ammo	2331.042236 -2210.127197 464.357513	0.119 0.000 0.055
ttt_random_ammo	2282.611572 -2213.332031 464.423279	-1.344 -0.028 1.576
ttt_random_ammo	3411.594971 -2157.272705 464.335571	0.076 0.000 -0.014
ttt_random_ammo	3387.991943 -2152.505615 464.368164	0.289 0.001 0.267
ttt_random_ammo	3354.550537 -2214.314453 464.377075	0.341 0.213 0.382
ttt_random_ammo	3325.260010 -2212.723633 464.360809	0.208 -0.001 -0.162
ttt_random_ammo	3143.976807 -2081.559814 464.376465	0.638 0.005 0.696
ttt_random_ammo	3102.383057 -2081.434082 464.380341	1.583 0.029 1.850
ttt_random_ammo	3415.123047 -2495.020752 304.376587	0.697 -0.006 -0.787
ttt_random_ammo	3410.329102 -2523.131592 304.317444	0.042 -0.000 0.039
ttt_random_ammo	3389.940430 -2488.119629 304.377533	0.787 -0.008 -0.897
ttt_random_ammo	3372.877441 -2519.576904 304.405334	1.609 -0.027 -1.946
ttt_random_ammo	3349.153320 -2493.827148 304.398010	1.671 -0.032 -2.027
ttt_random_ammo	3336.917480 -2514.129639 304.404175	1.541 -0.026 -1.891
ttt_random_ammo	3343.181396 -2719.944580 611.650452	-1.765 -0.641 -1.082
ttt_random_ammo	3304.664795 -2724.524414 610.646545	-0.322 -0.007 -2.444
ttt_random_ammo	3330.054199 -2672.437256 611.322937	-1.870 0.460 0.673
ttt_random_ammo	3291.622803 -2675.560791 610.407349	-1.378 0.512 2.258
ttt_random_ammo	3305.458252 -1954.933228 608.353149	0.149 0.000 0.088
ttt_random_ammo	3282.127686 -1967.805420 608.360779	0.229 0.001 0.190
ttt_random_ammo	3315.810059 -2033.941772 608.348999	0.125 0.000 0.056
ttt_random_ammo	3273.026123 -2022.035156 608.342407	0.099 -0.000 -0.020
ttt_random_ammo	2838.982910 -1510.460815 608.351074	0.135 0.000 0.069
ttt_random_ammo	2847.438965 -1536.550049 608.422546	1.223 0.027 1.468
ttt_random_ammo	2779.011719 -1511.901367 608.431519	0.956 0.023 1.137
ttt_random_ammo	2784.020508 -1537.480713 608.348999	0.123 0.000 0.054
ttt_random_ammo	2793.132080 -1703.089600 608.394714	1.475 0.026 1.748
ttt_random_ammo	2797.769043 -1682.653076 608.346802	0.115 0.000 0.042
ttt_random_ammo	1744.686157 -1859.588623 1208.363159	0.170 -0.000 -0.120
ttt_random_ammo	1756.655151 -1765.338379 1208.379883	0.765 -0.007 -0.855
ttt_random_ammo	1827.207886 -1674.738525 1208.374512	0.380 -0.002 -0.383
ttt_random_ammo	1898.519409 -1627.303589 1208.448242	0.727 0.020 0.858
ttt_random_ammo	2023.084106 -1606.647949 1208.382690	0.934 0.011 1.062
ttt_random_ammo	2133.606201 -1644.281616 1208.342651	0.077 0.000 -0.006
ttt_random_ammo	2221.485840 -1719.842041 1208.437988	0.884 0.022 1.045
ttt_random_ammo	2274.513184 -1822.136963 1208.355591	-0.331 -0.003 0.273
ttt_random_ammo	2266.729004 -1938.348877 1208.351318	0.099 -0.000 -0.026
ttt_random_ammo	2156.515625 -2063.984131 1208.380615	0.879 -0.009 -0.994
ttt_random_ammo	2244.044434 -2004.136719 1208.340332	0.076 -0.000 0.010
ttt_random_ammo	2217.006592 -2052.602783 1208.415527	-0.544 0.003 0.263
ttt_random_ammo	2153.070557 -2104.975830 1208.395386	-0.289 0.003 -0.133
ttt_random_ammo	2092.587402 -2128.797852 1208.373291	-0.290 -0.003 0.237
ttt_random_ammo	2027.734375 -2139.805176 1208.333252	0.069 -0.000 0.023
ttt_random_ammo	1956.692017 -2129.342285 1208.364868	0.189 -0.001 -0.145
ttt_random_ammo	1887.286987 -2099.857910 1208.383423	1.618 0.030 1.895
ttt_random_ammo	1825.217773 -2049.041748 1208.381226	0.993 -0.012 -1.134
ttt_random_ammo	1757.899902 -1947.934204 1208.381226	1.000 -0.012 -1.142
ttt_random_ammo	1709.970947 -1891.343750 1208.323120	0.064 -0.000 -0.035
ttt_random_ammo	1714.495972 -1810.695313 1208.387939	1.638 0.031 1.932
ttt_random_ammo	1735.326782 -1736.231689 1208.418579	1.132 0.026 1.329
ttt_random_ammo	1792.453857 -1661.989136 1208.414307	1.306 -0.028 -1.555
ttt_random_ammo	1855.636108 -1615.308472 1208.359497	0.133 0.000 0.073
ttt_random_ammo	1921.433472 -1586.448853 1208.399170	1.570 -0.029 -1.872
ttt_random_ammo	1998.087280 -1573.878784 1208.397461	1.470 0.029 1.729
