# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_gold_dust2
# Exported by: Razor  武士
setting:	replacespawns 0
ttt_random_ammo	-1429.828003 2734.969727 1.888192	-9.851 0.258 -0.102
ttt_random_ammo	-1455.388428 2682.930664 0.375951	-0.286 -0.000 0.407
ttt_random_ammo	-1453.416992 2713.798584 0.356279	-0.051 0.000 0.132
ttt_random_ammo	-1453.595093 2747.539307 0.340257	0.008 -0.000 0.068
ttt_random_ammo	-1610.949219 2757.118408 63.868114	0.329 0.000 0.102
ttt_random_ammo	-1587.740845 2773.156006 63.845139	-0.213 0.000 -0.106
ttt_random_ammo	-1568.644653 2763.822754 63.869774	0.359 0.000 0.142
ttt_random_ammo	-1687.382813 2834.593018 0.351536	0.015 -0.000 0.056
ttt_random_ammo	-1642.576660 2848.160645 0.355875	0.007 -0.000 0.065
ttt_random_ammo	-1591.195190 2849.233154 0.347080	0.022 -0.000 0.051
ttt_random_ammo	-1562.170776 2839.424805 0.325411	0.039 -0.000 0.041
ttt_random_ammo	-2014.924072 3069.971680 32.405987	-0.913 -0.007 1.157
ttt_random_ammo	-2058.350342 3060.905029 32.408699	-1.059 -0.010 1.334
ttt_random_ammo	-2092.487549 3065.758789 32.349316	0.019 -0.000 0.053
ttt_random_ammo	-2078.275146 3028.618164 32.446285	-1.116 -0.025 1.390
ttt_random_ammo	-2027.891113 3042.330811 32.344803	0.025 -0.000 0.048
ttt_random_ammo	-2089.104004 3253.464355 192.408020	1.251 0.026 1.483
ttt_random_ammo	-2063.343994 3248.935547 192.403595	1.566 0.023 1.916
ttt_random_ammo	-1974.159302 3210.736084 224.403091	1.306 0.027 1.545
ttt_random_ammo	-2000.875977 3208.763184 224.337418	0.068 0.000 0.001
ttt_random_ammo	-1917.799072 3186.891113 224.412689	1.246 0.027 1.487
ttt_random_ammo	-1937.562988 3186.471924 224.372406	-0.081 -0.000 0.161
ttt_random_ammo	-1968.751709 3149.567383 208.410629	-1.286 -0.015 1.608
ttt_random_ammo	-1986.289307 3152.027832 208.384186	0.213 0.000 0.314
ttt_random_ammo	-2060.196777 3124.686035 160.370926	0.351 0.002 0.363
ttt_random_ammo	-2066.103760 3151.844727 160.380051	1.573 0.029 1.853
ttt_random_ammo	-2091.781006 3121.543457 160.351517	0.011 -0.000 0.061
ttt_random_ammo	-2088.342529 3152.431885 160.339737	0.072 0.000 0.007
ttt_random_ammo	-1624.918945 1651.029785 0.320058	0.042 0.000 -0.037
ttt_random_ammo	-1657.510742 1647.733887 0.351309	0.028 0.000 -0.038
ttt_random_ammo	-1679.575806 1628.689209 0.377060	0.013 -0.000 0.044
ttt_random_ammo	-1696.066284 1650.572998 0.337635	0.036 0.000 -0.036
ttt_random_ammo	-1599.040405 1690.231201 128.359818	0.022 0.000 -0.043
ttt_random_ammo	-1226.947021 2063.544922 0.382277	0.247 0.001 0.241
ttt_random_ammo	-1218.691895 2087.541504 0.349022	0.053 0.000 -0.011
ttt_random_ammo	-278.304108 1761.376343 -127.664757	0.051 -0.000 0.022
ttt_random_ammo	-277.120026 1704.629883 -127.636581	0.083 0.000 0.032
ttt_random_ammo	-314.691284 1717.606934 -127.669640	0.050 -0.000 0.026
ttt_random_ammo	-313.634583 1757.815063 -127.610695	0.604 0.005 0.679
ttt_random_ammo	-277.007935 1547.232422 -127.572128	1.331 0.031 1.606
ttt_random_ammo	-329.254028 1528.620728 -127.619484	0.260 0.001 0.256
ttt_random_ammo	-305.946655 1544.950806 -127.640617	0.084 -0.000 -0.031
ttt_random_ammo	-778.151917 1326.188110 -111.608047	1.062 0.014 1.237
ttt_random_ammo	-753.124207 1323.690674 -111.667191	0.048 0.000 -0.026
ttt_random_ammo	-741.863770 1297.981445 -111.624039	0.166 0.001 0.139
ttt_random_ammo	-1188.724365 1510.843018 -47.608826	0.130 0.000 0.105
ttt_random_ammo	-1168.086670 1514.276489 -47.618160	0.071 0.000 0.028
ttt_random_ammo	-1134.094849 1490.101563 -47.572460	1.501 0.036 1.798
ttt_random_ammo	-1134.141479 1515.843262 -47.632446	0.046 0.000 -0.010
ttt_random_ammo	-1186.887329 1336.784546 -111.565422	1.175 0.029 1.415
ttt_random_ammo	-1168.748291 1339.858154 -111.664772	0.048 0.000 -0.025
ttt_random_ammo	-2148.801758 1213.357422 32.346977	0.034 -0.000 0.036
ttt_random_ammo	-2123.139893 1210.987427 32.337696	0.039 0.000 -0.035
ttt_random_ammo	485.714813 2464.692871 -127.653282	0.056 -0.000 0.006
ttt_random_ammo	492.842834 2424.148438 -127.630760	0.074 0.000 0.026
ttt_random_ammo	488.294617 2384.497559 -127.607819	0.410 0.003 0.446
ttt_random_ammo	345.061829 2505.619873 -127.648819	0.047 0.000 -0.015
ttt_random_ammo	298.042816 2507.649170 -127.584351	-0.918 -0.011 1.068
ttt_random_ammo	238.352402 2513.781250 -127.627823	-0.063 -0.000 0.014
ttt_random_ammo	128.961212 2512.010986 -127.625862	-0.076 -0.000 0.030
ttt_random_ammo	99.838089 2471.207520 -127.551727	-1.591 -0.042 1.922
ttt_random_ammo	92.697556 2436.310059 -127.618454	-0.109 -0.000 0.075
ttt_random_ammo	83.273018 2388.472656 -127.614838	-0.135 -0.000 0.107
ttt_random_ammo	727.788086 2377.283691 0.335248	0.042 0.000 -0.031
ttt_random_ammo	722.908386 2349.797119 0.363680	0.043 0.000 -0.015
ttt_random_ammo	713.259033 2322.008545 0.361692	0.042 0.000 -0.017
ttt_random_ammo	591.588806 2381.303711 40.461800	-1.019 0.025 -1.260
ttt_random_ammo	592.182068 2352.275879 40.332779	0.051 -0.000 0.022
ttt_random_ammo	1090.931763 2382.489258 223.840698	0.203 -0.000 -0.116
ttt_random_ammo	1091.716187 2362.077393 223.849594	0.212 -0.000 -0.083
ttt_random_ammo	1067.425049 2354.152832 223.838364	0.202 -0.000 -0.122
ttt_random_ammo	1058.941528 2384.199951 223.849594	0.212 -0.000 -0.083
ttt_random_ammo	1247.536011 2517.735596 159.911560	1.331 0.026 1.439
ttt_random_ammo	1227.081177 2517.082275 159.853806	0.222 -0.000 -0.062
ttt_random_ammo	1194.643188 2349.286621 96.387939	0.890 -0.010 -1.026
ttt_random_ammo	1202.471680 2387.114258 96.337624	0.049 0.000 -0.023
ttt_random_ammo	1203.367676 2417.851318 96.421638	1.353 0.031 1.620
ttt_random_ammo	1204.323853 2454.008057 96.363434	0.082 0.000 0.031
ttt_random_ammo	1155.711548 2349.494141 96.375969	0.164 0.001 0.137
ttt_random_ammo	1155.552979 2384.597656 96.342293	0.051 0.000 -0.018
ttt_random_ammo	1159.856567 2419.726074 96.312012	0.049 0.000 -0.036
ttt_random_ammo	1170.017700 2447.245117 96.375961	0.165 0.001 0.138
ttt_random_ammo	1046.899780 2979.993652 128.403473	1.430 0.035 1.706
ttt_random_ammo	1045.026001 2950.007813 128.443878	-1.339 -0.030 1.625
ttt_random_ammo	1079.156494 2930.872070 128.320724	-0.040 0.000 0.040
ttt_random_ammo	1047.486572 2930.693848 128.371506	-0.205 -0.001 0.185
ttt_random_ammo	1718.805420 1851.084229 136.333511	-0.046 -0.000 -0.028
ttt_random_ammo	1739.645264 1849.554932 136.338348	-0.046 -0.000 -0.025
ttt_random_ammo	1766.456665 1841.655396 136.373566	-0.005 0.000 -0.068
ttt_random_ammo	1775.033203 1872.451538 136.333511	-0.046 -0.000 -0.028
ttt_random_ammo	1746.159424 1868.187012 136.363876	0.016 0.000 -0.048
ttt_random_ammo	1717.018066 1868.690552 136.323410	-0.046 -0.000 -0.033
ttt_random_ammo	1378.688721 73.329453 -191.646530	0.035 0.000 -0.032
ttt_random_ammo	1376.295166 104.189796 -191.662338	0.041 0.000 -0.033
ttt_random_ammo	1423.483643 72.362556 -191.630264	0.020 -0.000 0.042
ttt_random_ammo	1423.623413 107.404762 -191.648697	0.037 0.000 -0.030
ttt_random_ammo	1478.098022 64.864182 -191.644333	0.032 -0.000 0.034
ttt_random_ammo	1478.026855 96.857285 -191.644409	0.036 0.000 -0.029
ttt_random_ammo	1419.116089 23.455030 -191.617523	-0.002 -0.000 0.061
ttt_random_ammo	1462.278442 17.898430 -191.622986	0.019 0.000 -0.038
ttt_random_ammo	1326.718506 55.284451 -127.605507	0.298 0.002 0.311
ttt_random_ammo	1297.064209 51.695663 -127.657661	0.043 -0.000 0.026
ttt_random_ammo	1300.233276 74.511833 -127.677299	0.045 0.000 -0.034
ttt_random_ammo	1322.583740 79.652390 -127.636375	0.051 0.000 -0.006
ttt_random_ammo	1298.737549 105.737740 -127.577263	1.516 0.037 1.815
ttt_random_ammo	1319.460449 108.714333 -127.662354	0.043 0.000 -0.029
ttt_random_ammo	1671.319702 373.899658 64.414543	-0.475 -0.002 0.619
ttt_random_ammo	1638.553101 376.892090 64.430580	-1.353 -0.017 1.679
ttt_random_ammo	1677.537354 408.049561 64.332901	0.041 -0.000 0.035
ttt_random_ammo	1645.062500 412.065979 64.365837	0.025 -0.000 0.038
ttt_random_ammo	1751.950317 472.845215 64.367790	0.023 -0.000 0.039
ttt_random_ammo	1724.296631 463.976379 64.330429	0.042 -0.000 0.035
ttt_random_ammo	1721.156860 440.414398 64.330429	0.042 -0.000 0.035
ttt_random_ammo	1646.380005 1005.646484 64.371574	0.018 0.000 -0.043
ttt_random_ammo	1681.934570 971.699097 64.367760	0.022 0.000 -0.039
ttt_random_ammo	1644.731567 974.939026 64.384033	0.006 0.000 -0.050
ttt_random_ammo	1050.527588 301.028992 96.361588	0.057 0.000 0.001
ttt_random_ammo	1046.169922 326.639832 96.390266	0.255 0.001 0.256
ttt_random_ammo	985.338562 159.810715 192.351181	0.048 0.000 -0.016
ttt_random_ammo	1024.735596 158.644440 192.322708	0.045 0.000 -0.034
ttt_random_ammo	1063.922974 162.871918 192.364685	-0.084 -0.000 0.035
ttt_random_ammo	1105.690918 163.452423 192.386414	-0.282 -0.001 0.284
ttt_random_ammo	798.216309 1163.490601 128.392685	0.550 0.004 0.616
ttt_random_ammo	823.884277 1165.081909 128.368591	-0.353 0.002 -0.578
ttt_random_ammo	861.784180 1165.359863 128.376282	0.119 0.000 0.084
ttt_random_ammo	856.845215 1127.669556 128.325821	0.068 -0.000 -0.030
ttt_random_ammo	-481.693329 -548.324280 0.367116	0.101 0.000 0.058
ttt_random_ammo	-456.696228 -543.644958 0.368959	0.110 0.000 0.070
ttt_random_ammo	-421.487976 -543.335999 0.353226	0.060 0.000 0.002
ttt_random_ammo	-495.996857 -158.128326 64.401001	1.649 -0.032 -1.960
ttt_random_ammo	-492.401367 -174.467026 64.449188	0.797 -0.023 -0.946
ttt_random_ammo	-461.623077 -161.611603 64.372673	0.115 0.000 0.077
ttt_random_ammo	-464.586548 -179.292236 64.353294	0.056 0.000 -0.005
ttt_random_ammo	-486.259125 -305.923737 0.342214	0.049 0.000 -0.017
ttt_random_ammo	-486.648895 -330.214661 0.379035	0.216 0.001 0.204
ttt_random_ammo	-488.643982 -368.946320 0.391079	0.975 0.012 1.132
ttt_random_ammo	-496.428345 -423.273926 0.322648	0.046 0.000 -0.031
ttt_random_ammo	-480.880859 -400.859680 0.383284	0.329 0.002 0.343
ttt_random_ammo	-486.540314 -445.717102 0.385854	0.423 0.003 0.459
ttt_random_ammo	-1003.417297 -501.720062 256.357513	0.054 -0.000 0.006
ttt_random_ammo	-980.053345 -519.102295 256.357483	0.055 0.000 -0.004
ttt_random_ammo	-999.004944 -533.363586 256.432068	1.272 0.032 1.530
ttt_random_ammo	-991.398682 -558.079834 256.355408	0.053 0.000 -0.008
ttt_random_ammo	-1019.222839 -567.943359 256.346771	0.047 0.000 -0.019
ttt_random_ammo	-995.467285 -586.903809 256.395233	0.800 0.008 0.921
ttt_random_ammo	-1057.703735 -618.611389 256.351196	0.050 -0.000 0.013
ttt_random_ammo	-1050.670044 -538.436584 256.361542	0.061 0.000 0.005
ttt_random_ammo	-1052.202148 -576.373413 256.396179	1.054 0.014 1.230
ttt_random_ammo	-1564.499146 -243.161041 128.417923	-0.499 0.002 -0.646
ttt_random_ammo	-1563.629395 -200.502045 128.337646	0.038 0.000 -0.033
ttt_random_ammo	-1550.062012 -176.738571 128.473267	-1.272 0.030 -1.599
ttt_random_ammo	-1517.201538 -201.523468 128.355576	0.032 0.000 -0.032
ttt_random_ammo	-1490.097900 -186.667572 128.346863	0.035 0.000 -0.032
ttt_random_ammo	-1483.343384 -229.811768 128.327820	0.041 0.000 -0.034
ttt_random_ammo	-1459.331665 -224.511398 128.425964	-0.935 0.008 -1.172
ttt_random_ammo	-1440.794556 -243.267868 128.327820	0.041 0.000 -0.034
ttt_random_ammo	-2219.247803 -548.897156 128.391266	-0.098 0.000 -0.172
ttt_random_ammo	-2192.729980 -556.029175 128.377197	-0.010 0.000 -0.072
ttt_random_ammo	-2165.294922 -555.817261 128.359772	0.023 0.000 -0.040
ttt_random_ammo	-2137.296875 -542.677063 128.344620	0.035 0.000 -0.034
ttt_random_ammo	-2142.223877 -569.552734 128.389267	-0.043 0.000 -0.106
ttt_random_ammo	-2111.751953 -568.239990 128.342316	0.036 0.000 -0.034
ttt_random_ammo	-2090.161621 -572.738892 128.390945	-0.054 0.000 -0.119
ttt_random_ammo	-2216.301025 -621.755371 128.327805	0.041 0.000 -0.035
ttt_random_ammo	-2185.774902 -616.983704 128.357697	0.025 0.000 -0.039
ttt_random_ammo	-2141.301514 -615.357544 128.455490	-1.301 0.030 -1.622
ttt_random_ammo	-2101.625244 -612.778198 128.320053	0.042 0.000 -0.037
ttt_random_ammo	-2026.756592 596.021851 128.354279	-0.066 -0.000 0.007
ttt_random_ammo	-2004.107056 590.580261 128.326019	-0.048 -0.000 -0.029
ttt_random_ammo	-1970.369385 587.111633 128.365555	0.056 0.000 0.001
ttt_random_ammo	-1980.576172 559.039917 128.369339	0.063 -0.000 -0.012
ttt_random_ammo	-1997.426758 561.227783 128.386047	0.162 -0.001 -0.141
ttt_random_ammo	-2020.814575 567.426880 128.395889	0.455 -0.003 -0.503
weapon_ttt_awp -2537.040527 3482.722900 31.125504	3.600 0.487 65.023
weapon_ttt_revolver	1712.828613 333.808594 258.001099	9.415 25.489 74.079
weapon_ttt_confgrenade	-2149.931396 1251.566528 34.161667	-37.658 -57.099 -91.833
weapon_ttt_confgrenade	-2112.028320 1248.369629 33.989090	-36.323 -59.393 -88.088
weapon_ttt_confgrenade	-1932.926636 625.171509 34.174896	-37.752 -56.911 -92.128
weapon_ttt_confgrenade	-1940.944580 595.917664 34.044701	-36.769 -58.697 -89.270
weapon_ttt_confgrenade	-1942.937256 571.663818 34.044704	-36.769 -58.697 -89.270
weapon_ttt_confgrenade	-112.941124 2289.461670 -125.857704	-36.458 -56.032 -91.103
weapon_ttt_confgrenade	-101.564392 2253.433105 -125.923836	-35.448 -57.000 -89.558
weapon_ttt_confgrenade	-75.272148 2273.558594 -125.884720	-36.046 -56.442 -90.464
weapon_ttt_confgrenade	-63.186977 2247.143799 -125.908798	-35.678 -56.793 -89.904
weapon_ttt_confgrenade	1127.380005 243.407135 2.046707	-34.998 -52.611 -88.892
weapon_ttt_confgrenade	1124.433350 309.402985 2.097317	-35.771 -51.916 -90.045
weapon_ttt_confgrenade	1095.534546 326.966125 2.118108	-36.089 -51.615 -90.530
weapon_ttt_confgrenade	1683.944946 447.191559 66.026329	-36.621 -58.935 -88.876
weapon_ttt_confgrenade	1669.018555 444.748016 66.041290	-36.738 -58.744 -89.196
weapon_ttt_confgrenade	1661.566895 459.625977 66.226158	-38.133 -56.164 -93.296
